CUSTOMGeography Encoding,CUSTOMBusiness Encoding,CUSTOMPPPPC,CUSTOMPPPGDP,CUSTOMPCPIE,CUSTOMPCPI,CUSTOMNGDP_FY,CUSTOMNGDPPC,CUSTOMLUR,CUSTOMLP,CUSTOMGGX_NGDP,CUSTOMGGXWDN_NGDP,CUSTOMGGX,CUSTOMBCA,Cost of Borrowing  Capital IQ [Latest Annual] (%),Recurring Earnings / Total Assets  Capital IQ [LTM],EBITDA Margin %  Capital IQ [LTM],FFO Interest Coverage  Capital IQ [LTM],EBITDA / Interest Exp.  Capital IQ [LTM],Current Ratio  Capital IQ [LTM],State Owner  % Owned [Latest Quarter] (%),(EBITDACAPEX) / Interest Exp.  Capital IQ [LTM],Debt Fixed Charge Coverage (%)  Credit Stats Direct [LTM],"Annual Revenue Growth (%), Adj.  Credit Stats Direct [Latest Annual]",(FFO + Cash) to Short Term Debt  Capital IQ [LTM],Cash from Ops. to Curr. Liab.  Capital IQ [Latest Quarter],Total Debt/Equity %  Capital IQ [Latest Quarter],Total Debt/Capital %  Capital IQ [Latest Quarter],Total Liabilities/Total Assets %  Capital IQ [Latest Quarter],EBIT / Interest Exp.  Capital IQ [LTM],Total Debt/EBITDA  Capital IQ [LTM],Net Debt/EBITDA  Capital IQ [LTM],"EBITDA, Excl. Operating Leases/Interest Expense  Capital IQ [LTM]","(EBITDA, Excl. Operating LeasesCAPEX)/Interest Exp.  Capital IQ [LTM]","Total Debt / EBITDA, Excl. Operating Leases  Capital IQ [LTM]",Altman Z Score  Capital IQ [LTM],Capex as % of Revenues  Capital IQ [Latest Annual] (%),"EBITDA, 1 Yr Growth %  Capital IQ [LTM] (%)","Normalized Net Income, 1 Yr Growth %  Capital IQ [LTM] (%)",Return on Assets %  Capital IQ [LTM],Return on Capital %  Capital IQ [LTM],Return on Equity %  Capital IQ [LTM],EBITA Margin %  Capital IQ [LTM],EBIT Margin %  Capital IQ [LTM],Net Income Margin %  Capital IQ [LTM],Levered Free Cash Flow Margin %  Capital IQ [LTM],Unlevered Free Cash Flow Margin %  Capital IQ [LTM],Inventory Turnover  Capital IQ [Latest Quarter],Current Ratio  Capital IQ [Latest Quarter],Quick Ratio  Capital IQ [Latest Quarter],Avg. Cash Conversion Cycle  Capital IQ [Latest Quarter] (Days),CUSTOMGeography Encoding,CUSTOMBusiness Encoding,No Country Risk Score Known,a ,a+ ,aa ,aa+ ,aaa ,b ,b+ ,bb ,bb+ ,bbb ,bbb+ ,ccc or worse ,ccc+ ,CUSTOMPPPPC,CUSTOMPPPGDP,CUSTOMPCPIE,CUSTOMPCPI,CUSTOMNGDP_FY,CUSTOMNGDPPC,CUSTOMLUR,CUSTOMLP,CUSTOMGGX_NGDP,CUSTOMGGXWDN_NGDP,CUSTOMGGX,CUSTOMBCA
0.624653823250712,2.494284771361326,57088.686,1449.532,123.21000000000001,122.067,2052.622,80840.901,5.5,25.391,37.038,22.358,760.259,-50.455,3.85,6.88,46.1,38.3,55.8,3.3,,25.8,42.4,10.6,17.9,2.81,15.6,13.5,31.1,24,0.671,0.096,53.9,23.9,0.694,2.84,25.6,29,24.8,4.51,5.71,7,21,20.5,14.2,8.45,8.95,3.61,3.3,2.08,104.9,0.624653823250712,2.494284771361326,0,0,0,0,1,0,0,0,0,0,0,0,0,0,57088.686,1449.532,123.21000000000001,122.067,2052.622,80840.901,5.5,25.391,37.038,22.358,760.259,-50.455
1.8251238674443162,1.9678098967423563,45706.68075206612,4322.733752066116,691.9926280991734,728.5981074380165,39363.62800826446,285874.1045289256,5.194710743801653,102.8404958677686,40.56936363636364,24.517685950413224,13714.87390909091,212.99704132231406,5.14,1.68,2.28,3.61,5.18,0.773,,3.23,6.46,2.68,1.59,0.331,181.2,64.4,82.6,0.98,3.54,2.97,3.49,1.54,5.26,2.48,1.27,26.6,,1,2.01,20,1.16,0.642,1.44,0.931,1.34,11.3,0.773,0.258,12.7,1.8251238674443162,1.9678098967423563,0,0,0,0,1,0,0,0,0,0,0,0,0,0,45706.68075206612,4322.733752066116,691.9926280991734,728.5981074380165,39363.62800826446,285874.1045289256,5.194710743801653,102.8404958677686,40.56936363636364,24.517685950413224,13714.87390909091,212.99704132231406
1.811818295292722,2.57302675839307,65849.44656785714,17504.29566904762,235.3254857142857,232.63046547619047,17724.05802857143,86001.41802619048,4.885858333333333,259.5289797619048,34.822719047619046,67.94069642857141,6253.223964285715,-457.4095023809525,4.58,11.9,30.3,4.49,7.55,1.68,,7.24,,24.8,2.77,0.662,140.3,58.4,65.2,5.46,2.97,1.84,7.25,6.94,3.09,3.01,1.31,76.5,127,7.49,9.01,20.7,29.2,22.8,13.9,16.9,19.5,395,1.68,1.3,33.4,1.811818295292722,2.57302675839307,0,0,0,0,1,0,0,0,0,0,0,0,0,0,65849.44656785714,17504.29566904762,235.3254857142857,232.63046547619047,17724.05802857143,86001.41802619048,4.885858333333333,259.5289797619048,34.822719047619046,67.94069642857141,6253.223964285715,-457.4095023809525
1.503634738861856,0.8896800684323529,59258.65650342466,16226.21028938356,223.41188013698627,220.9571969178082,16012.316191780821,55775.7895359589,6.77233390410959,247.34310445205483,39.49908561643835,88.40695547945204,5742.468669520547,-402.8142739726027,2.33,9.42,21.7,20,32,3.34,,22.5,,18.6,8.04,0.816,15.3,13.3,29.1,23.1,0.833,0.004,31.1,21.7,0.855,3.08,6.64,4.12,25.6,5.88,7.18,16.1,16.2,16.1,18.8,0.911,1.35,3.68,3.34,2.1,110.3,1.503634738861856,0.8896800684323529,0,0,0,0,0,0,0,0,0,0,0,1,0,0,59258.65650342466,16226.21028938356,223.41188013698627,220.9571969178082,16012.316191780821,55775.7895359589,6.77233390410959,247.34310445205483,39.49908561643835,88.40695547945204,5742.468669520547,-402.8142739726027
1.7845559966385025,-0.0,18756.786,3977.8960000000006,36455636048713.1,35735597581496.6,8555.797,40342.75,5.509,212.078,37.577,33.419,3214.983,-76.049,6.99,8.89,19.9,3.35,5.66,1.48,,3.34,,,10.6,0.945,79.8,44.4,58.5,3.8,2.5,1.63,5.38,3.06,2.63,,7.78,26.6,148,5.54,7.48,10.7,14.1,14.1,6.44,1.38,3.7,6.49,1.48,0.992,24.9,1.7845559966385025,-0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,18756.786,3977.8960000000006,36455636048713.1,35735597581496.6,8555.797,40342.75,5.509,212.078,37.577,33.419,3214.983,-76.049
0.8661236813986258,-0.0,,,,,,,,,,,,,5.17,1.91,26.9,1.71,2.84,0.732,0.027,2.81,2.76,2.72,14.3,0.295,107.7,51.9,62.5,0.781,5.82,5.34,2.75,2.72,6.01,0.699,0.566,11.4,,1.18,1.52,0.65,26.3,7.66,1.14,21,26.4,,0.732,0.566,,0.8661236813986258,-0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,
1.4859780132128952,-0.0,,,,,,,,,,,,,5.79,1.92,1.57,6.48,5.43,0.894,,4.3,,2.18,3.26,0.331,555.7,84.7,95.2,1.19,3.07,2,2.25,1.12,7.4,2.27,0.791,7.06,52.5,1.18,3.61,7,0.958,0.832,0.175,3.2,3.63,5.91,0.894,0.43,34.2,1.4859780132128952,-0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
1.4794251983723,1.239008927742871,,,,,,,,,,,,,4.88,3.01,60.8,1.18,1.98,1.75,,1.87,,,2.66,1.26,327.6,76.6,80.9,0.782,8.19,7.06,1.96,1.85,8.27,,3.34,2.83,,1.85,2.27,2.57,24.2,24.2,4.54,21.7,41,,1.75,1.66,,1.4794251983723,1.239008927742871,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
1.2174633586959682,-0.0,51147.97305979381,2386.1811835051544,119.95419381443301,119.66130721649483,3249.1624185567007,180304.46144329896,8.655230927835051,49.082725773195875,51.76551134020619,48.55469484536083,1658.7691195876291,5.54349793814433,3.9,3.51,8.66,3.83,4.08,0.915,,2.98,,6.65,3.49,0.556,320.6,76.2,81.6,1.56,6.42,5.86,2.6,1.5,10.1,1.01,3.66,23.7,72.6,2.22,2.9,5.08,5.66,5.2,1.05,7.68,9.76,30.8,0.915,0.597,1.82,1.2174633586959682,-0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,51147.97305979381,2386.1811835051544,119.95419381443301,119.66130721649483,3249.1624185567007,180304.46144329896,8.655230927835051,49.082725773195875,51.76551134020619,48.55469484536083,1658.7691195876291,5.54349793814433
2.8480350124004326,,40767.647,2503.671,127.176,126.028,1821.08,29652.924,11.0,61.413,48.49,102.306,883.0360000000001,12.402,5.41,0.979,4.05,7.88,2.62,1.12,,0.791,,26.1,7.01,0.105,154.8,60.8,88.1,0.913,6.56,1.34,2.2,0.37,7.81,0.845,3.51,41489.4,,0.656,1.95,1.46,1.71,1.68,0.209,11.5,12.7,23.3,1.12,0.957,68.5,2.8480350124004326,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,40767.647,2503.671,127.176,126.028,1821.08,29652.924,11.0,61.413,48.49,102.306,883.0360000000001,12.402
1.3556363791964225,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.45,4.77,9.83,4.95,11.7,1.01,,6.04,,21.9,2.47,0.168,105.3,51.3,67.6,2.58,1.58,1.37,5.66,,3.26,1.62,8.8,15.7,35,3.08,4.68,1.94,4.63,4.48,0.587,3.31,2.23,5.15,1.01,0.542,17.9,1.3556363791964225,-0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5463652179575744,-0.0,65836.11211,19905.262570000003,251.409522,248.608254,19968.996142000004,67534.7641,5.058082000000001,295.06507600000003,35.82679400000001,76.043342,7078.999142,-522.256332,5.02,14.4,11.3,6.25,9.22,2.32,,8.4,8.35,15,5.64,0.709,92.1,47.9,58.5,6.43,1.85,1.74,8.15,7.33,2.1,3.63,0.988,3.69,7.68,9.09,11.5,24.1,10.1,8.89,5.74,5.95,6.75,6.74,2.32,1.44,66.2,0.5463652179575744,-0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,65836.11211,19905.262570000003,251.409522,248.608254,19968.996142000004,67534.7641,5.058082000000001,295.06507600000003,35.82679400000001,76.043342,7078.999142,-522.256332
0.9743523445292506,-0.0,25161.228,2055.647,354.778,347.04,3085.409,37765.562,11.0,81.699,36.318,27.279999999999998,1120.567,-50.807,11.2,15.3,20.2,3.89,6.04,1.39,,4.29,6.09,144.1,2.27,0.648,85.3,46,60.6,5.22,1.89,0.613,5.99,4.23,1.91,2.39,5.73,81.4,82.7,12,16.3,29.3,17.7,17.6,10.1,0.358,2.47,6.36,1.39,0.987,17.7,0.9743523445292506,-0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,25161.228,2055.647,354.778,347.04,3085.409,37765.562,11.0,81.699,36.318,27.279999999999998,1120.567,-50.807
1.5223148113708875,-0.0,4555.116887459806,444.7536623794212,154.97946623794212,160.33409003215434,1417.8919099678455,14521.886845659163,2.8754147909967838,31.708803858520902,9.926254019292605,25.248376205787782,433.37573633440513,-0.7651318327974275,6.45,5.21,55.8,2.6,4.07,0.544,0.177,1.17,2.46,60.3,1.06,0.32,508.8,83.6,89.1,2.14,5.59,4.93,3.99,1.09,5.71,0.528,53.7,71.4,375.2,3.3,4.87,4.43,33.2,30,3.22,5.78,12.9,6.92,0.544,0.471,41.1,1.5223148113708875,-0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4555.116887459806,444.7536623794212,154.97946623794212,160.33409003215434,1417.8919099678455,14521.886845659163,2.8754147909967838,31.708803858520902,9.926254019292605,25.248376205787782,433.37573633440513,-0.7651318327974275
1.2638707467905732,-0.0,,,,,,,,,,,,,1.96,7.85,18.1,10.4,13,0.484,,11.4,,8.78,1.03,0.376,147.9,59.7,70.7,7.24,3.06,2.78,10.1,8.5,3.94,2.56,2.68,4.14,8.09,4.96,6.84,15.9,15.7,12.9,7.48,11.1,12.2,20.4,0.484,0.369,16,1.2638707467905732,-0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,,,
1.8039096518950146,-0.0,23932.440894,1504.7855690000004,9223275920530.242,9041106188264.34,114903.21765099998,7183479.988639,6.576983,72.996189,32.427665,9.586011,31009.393342999996,-24.756814000000006,5.03,11.8,15.8,5.68,7.18,1.46,,3.92,7.14,19.9,12,0.467,106.9,51.7,66.4,5.45,2.31,1.66,7,3.74,2.37,2.4,7.03,3.03,5.96,7.15,10.1,15.3,12.3,12.3,5.37,3.65,5.07,6.49,1.46,0.986,0.409,1.8039096518950146,-0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,23932.440894,1504.7855690000004,9223275920530.242,9041106188264.34,114903.21765099998,7183479.988639,6.576983,72.996189,32.427665,9.586011,31009.393342999996,-24.756814000000006
1.6651085044780454,,,,,,,,,,,,,,4.8,11,18.9,8.96,9.72,1.63,,5.76,9.54,33.1,5.4,0.802,55.1,35.5,49.8,6.74,1.74,1.56,9.42,5.46,1.79,,8.89,77.2,159.3,6.73,8.61,14.3,13.7,13.5,8.68,6.49,7.74,4.87,1.63,0.888,42.1,1.6651085044780454,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
1.2659012190928625,-0.0,,,,,,,,,,,,,4.89,5.55,3.19,9.08,9.3,0.908,,1.32,,26.9,7.11,0.309,68.8,40.8,60.3,4.08,2.16,0.774,6.72,,2.99,4.68,4.89,16.7,66.6,3.51,5.53,4.66,2.19,1.94,0.636,1.9,1.6,11.2,0.908,0.514,43.7,1.2659012190928625,-0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
